1, กระบี่, โรงเรียนอนุบาลกระบี่ ถนนท่าเรือ อำเภอเมืองกระบี่
3, บึงกาฬ, โดมโรงอาหาร โรงเรียนโซ่พิทยาคม อำเภอโซ่พิสัย
1, บุรีรัมย์, หอประชุมอำเภอเมืองบุรีรัมย์
2, บุรีรัมย์, หอประชุมโรงเรียนภัทรบพิตร อำเภอเมืองบุรีรัมย์
3, บุรีรัมย์, หอประชุมอำเภอกระสัง
4, บุรีรัมย์, หอประชุมโรงเรียนบ้านสตึก อำเภอสตึก
5, บุรีรัมย์, หอประชุมโรงเรียนอนุบาลพุทไธสง (โอภาสประชานุกูล) อำเภอพุทไธสง
6, บุรีรัมย์, หอประชุมอำเภอลำปลายมาศ
7, บุรีรัมย์, อาคารเฉลิมพระเกียรติ ชั้น 1 โรงเรียนหนองกี่พิทยาคม อำเภอหนองกี่
8, บุรีรัมย์, หอประชุมอำเภอนางรอง
9, บุรีรัมย์, อาคารโดมอเนกประสงค์เทศบาลตำบลละหานทราย อำเภอละหานทราย
10, บุรีรัมย์, หอประชุมอำเภอประโคนชัย
1, ปทุมธานี, โรงเรียนสามโคกตำบลบ้านงิ้ว อำเภอสามโคก
2, ปทุมธานี, อาคารโดมอเนกประสงค์วิทยาลัยการอาชีวศึกษาปทุมธานี
3, ปทุมธานี, โรงเรียนวัดกลางคลองสาม
4, ปทุมธานี, สนามฟุตบอลฟิวเจอร์ อารีน่า
5, ปทุมธานี, โดมวัดหว่านบุญ ตำบลคลองหก อำเภอคลองหลวง
6, ปทุมธานี, อาคารอเนกประสงค์เทศบาลเมืองคูคต อำเภอลำลูกกา
7, ปทุมธานี, มหาวิทยาลัยการกีฬาแห่งประเทศ วิทยาเขตกรุงเทพ ตำบลบึงน้ำรักษ์ อำเภอธัญบุรี
1, ประจวบคีรีขันธ์, หอประชุมโรงเรียนเทศบาลวัดธรรมิการาม อำเภอเมืองประจวบคีรีขันธ์
2, ประจวบคีรีขันธ์, บริเวณสนามหน้าที่ว่าการอำเภอปราณบุรี อำเภอปราณบุรี
3, ประจวบคีรีขันธ์, หอประชุมที่ว่าการอำเภอบางสะพาน อำเภอบางสะพาน
1, ปราจีนบุรี, โรงเรียนปราจิณราษฎรอำรุง อำเภอเมืองปราจีนบุรี
2, ปราจีนบุรี, โรงเรียนศรีมหาโพธิ อำเภอศรีมหาโพธิ
3, ปราจีนบุรี, โรงเรียนกบินทร์วิทยา อำเภอกบินทร์บุรี
1, ปัตตานี, อาคารอเนกประสงค์ สนามกีฬากลางองค์การบริหารส่วนจังหวัดปัตตานี
2, ปัตตานี, หอประชุมที่ว่าการอำเภอโคกโพธิ์
3, ปัตตานี, หอประชุมที่ว่าการอำเภอยะรัง
4, ปัตตานี, หอประชุมที่ว่าการอำเภอสายบุรี
5, ปัตตานี, หอประชุมที่ว่าการอำเภอยะหริ่ง
1, พระนครศรีอยุธยา, Ayyuthaya Hall ชั้น 2 เซ็ลทรัลพลาซา อยุธยา
2, พระนครศรีอยุธยา, อาคารสภาวสุ โรงเรียนวัดอินกัลยา
3, พระนครศรีอยุธยา, ห้องประชุมโรงเรียนวิเชียรกลิ่นสุคนธ์อุปถัมภ์
4, พระนครศรีอยุธยา, โรงเรียนบางปะอิน "ราชานุเคราะห์ 1"
5, พระนครศรีอยุธยา, โดมอเนกประสงค์วัดบ้านแพน
1, พะเยา, ศาลาประชาคมจังหวัดพะเยา
1, พะเยา, อาคาร 99 ปี พระอุบาลี มหาวิทยาลัยพะเยา
2, พะเยา, หอประชุมโรงเรียนเชียงคำวิทยาคม
3, พะเยา, หอประชุมโรงเรียนดอกคำใต้วิทยาคม
1, พังงา, อาคารกีฬาคุณธรรม โรงเรียนเทศบาลบ้านท้ายช้าง อำเภอเมืองพังงา
2, พังงา, อาคารอเนกประสงค์เทศบาลตำบลลำแก่น อำเภอท้ายเหมือง
1, พัทลุง, ใต้อาคารหอประชุมจังหวัดพัทลุง
2, พัทลุง, หอประชุมอินทนิล โรงเรียนควนขนุน
3, พัทลุง, หอประชุมโรงเรียนตะโหมด
1, พิจิตร, หอประชุมอำเภอเมืองพิจิตร จังหวัดพิจิตร
2, พิจิตร, อาคารอเนกประสงค์ เทศบาลเมืองตะพานหิน
3, พิจิตร, หอประชุมอำเภอโพทะเล จังหวัดพิจิตร
1, พิษณุโลก, หอประชุมศรีวชิรโชติ มหาวิทยาลัยราชภัฏพิบูลสงคราม
2, พิษณุโลก, บริเวณศูนย์ประสานแผนพัฒนาท้องถิ่นประจำอำเภอพรหมพิราม
3, พิษณุโลก, บริเวณศูนย์ประสานแผนพัฒนาท้องถิ่นประจำอำเภอวังทอง
4, พิษณุโลก, บริเวณศูนย์ประสานแผนพัฒนาท้องถิ่นประจำอำเภอบางระกำ
5, พิษณุโลก, บริเวณหอประชุมศูนย์ประสานแผนพัฒนาท้องถิ่นประจำอำเภอนครไทย
1, เพชรบุรี, หอประชุมวิทยาลัยอาชีวศึกษาเพชรบุรี อำเภอเมืองเพชรบุรี
2, เพชรบุรี, โรงเรียนเทศบาล 1 บ้านชะอำ อำเภอชะอำ
3, เพชรบุรี, หอประชุมที่ว่าการอำเภอเขาย้อย
1, เพชรบูรณ์, หอประชุมองค์การบริหารส่วนจังหวัดเพชรบูรณ์
2, เพชรบูรณ์, หอประชุมอำเภอหล่มสัก
3, เพชรบูรณ์, หอประชุมอำเภอหล่มเก่า
4, เพชรบูรณ์, หอประชุมอำเภอชนแดน
5, เพชรบูรณ์, หอประชุมอำเภอบึงสามพัน
6, เพชรบูรณ์, หอประชุมอำเภอวิเชียรบุรี (อาคารหลังใหม่)
1, แพร่, ลานวัฒนธรรมองค์การบริหารส่วนจังหวัดแพร่ ตำบลในเวียง อำเภอเมืองแพร่
2, แพร่, หอประชุมโรงเรียนร้องกวางอนุสรณ์ อำเภอร้องกวาง
3, แพร่, โดมอเนกประสงค์โรงเรียนลองวิทยา อำเภอลอง
1, ภูเก็ต, ศาลาประชาคมองค์การบริหารส่วนจังหวัดภูเก็ต
2, ภูเก็ต, สวนศรีภูวนารถ หมู่ที่ 1 ตำบลวิชิต อำเภอเมืองภูเก็ต
3, ภูเก็ต, โรงเรียนเชิงทะเลวิทยาคม "จุติ-ก้อง อนุสรณ์"
1, มหาสารคาม, หอประชุมโรงเรียนผดุงนารี อำเภอเมืองมหาสารคาม
2, มหาสารคาม, หอประชุมที่ว่าการอำเภอวาปีปทุม
3, มหาสารคาม, หอประชุมอำเภอพยัคฆภูมิพิสัย
4, มหาสารคาม, หอประชุมที่ว่าการอำเภอบรบือ
5, มหาสารคาม, หอประชุมที่ว่าการอำเภอโกสุมพิสัย
6, มหาสารคาม, หอประชุมที่ว่าการอำเภอเชียงยืน
1, มุกดาหาร, หอประชุมอำเภอเมืองมุกดาหาร
2, มุกดาหาร, ศาลาประชาคมอำเภอคำชะอี
1, แม่ฮ่องสอน, ศาลาประชาคมองค์การบริหารส่วนจังหวัดแม่ฮ่องสอน อำเภอเมือง แม่ฮ่องสอน
2, แม่ฮ่องสอน, หอประชุมอำเภอแม่สะเรียง ตำบลแม่สะเรียง อำเภอแม่สะเรียง
1, ยโสธร, โดมอเนกประสงค์โรงเรียนยโสธรพิทยาคม อำเภอเมืองยโสธร
2, ยโสธร, อาคารอเนกประสงค์เทศบาลตำบลฟ้าหยาด ตำบลฟ้าหยาด อำเภอมหาชนะชัย
3, ยโสธร, โดมอเนกประสงค์ที่ว่าการอำเภอกุดชุม ตำบลกุดชุม อำเภอกุดชุม
1, ยะลา, อาคารศรีนิบง ศูนย์เยาวชนเทศบาลนครยะลา อำเภอเมืองยะลา
2, ยะลา, โรงเรียนบ้านยะหา อำเภอยะหา
3, ยะลา, ศาลาเฉลิมพระเกียรติ 80 พรรษา ศาลาประชาคมเทศบาลเมืองเบตง อำเภอเบตง
3, ยะลา, โรงเรียนบันนังสตาอินทรฉัตร อำเภอบันนังสตา
1, ร้อยเอ็ด, บริเวณด้านล่างอาคารกองร้อยบังคับการและบริการ กองบังคับการกองอาสา รักษาดินแดนจังหวัดร้อยเอ็ด อำเภอเมืองร้อยเอ็ด
2, ร้อยเอ็ด, หอประชุมที่ว่าการอำเภอเชียงขวัญ
3, ร้อยเอ็ด, หอประชุมที่ว่าการอำเภอโพนทอง
4, ร้อยเอ็ด, หอประชุมที่ว่าการอำเภอเสลภูมิ
5, ร้อยเอ็ด, หอประชุมที่ว่าการอำเภออาจสามารถ
6, ร้อยเอ็ด, หอประชุมที่ว่าการอำเภอสุวรรณภูมิ
7, ร้อยเอ็ด, หอประชุมที่ว่าการอำเภอเกษตรวิสัย
8, ร้อยเอ็ด, หอประชุมที่ว่าการอำเภอจตุรพักตรพิมาน
1, ระนอง, อาคารเฉลิมพระเกียรติ 80 พรรษา องค์การบริหารส่วนจังหวัดระนอง ตำบลบางริ้น อำเภอเมืองระนอง
1, ระยอง, โรงเรียนมาบตาพุดพันพิทยาคาร อำเภอเมืองระยอง
2, ระยอง, โรงเรียนมัธยมตากสินระยอง อำเภอเมืองระยอง
3, ระยอง, ศาลาเศรษฐกิจพอเพียง ที่ว่าการอำเภอแกลง
4, ระยอง, โรงเรียนอนุบาลนานาชาติตากสิน บ้านค่าย (วัดหวายกรอง) อำเภอบ้านค่าย
5, ระยอง, โรงเรียนวัดบ้านฉาง อำเภอบ้านฉาง
1, ราชบุรี, สนามฟุตซอลโรงยิมเนเซียมราชบุรี
2, ราชบุรี, โรงเรียนรัฐราษฎร์อุปถัมภ์ อำเภอเมืองราชบุรี
3, ราชบุรี, สำนักงานเขตพื้นที่การศึกษาประถมศึกษาราชบุรี เขต 2 อำเภอโพธาราม
4, ราชบุรี, โรงเรียนวัดบ้านโป่ง "สามัคคีคุณูปถัมภ์" อำเภอบ้านโป่ง
5, ราชบุรี, โรงเรียนวัดอมรญาติสมาคม อำเภอดำเนินสะดวก
1, ลพบุรี, โรงยิมกาฬวรรณดิส สนามกีฬาพระราเมศวร อำเภอเมืองลพบุรี
2, ลพบุรี, หอประชุมป่าสักชลสิทธิ์ โรงเรียนพัฒนานิคม อำเภอพัฒนานิคม
3, ลพบุรี, โดมอเนกประสงค์ สนามกีฬาเทศบาลเมืองบ้านหมี่ อำเภอบ้านหมี่
4, ลพบุรี, โดมอเนกประสงค์ โรงเรียนโคกสำโรง อำเภอโคกสำโรง
5, ลพบุรี, โดมอเนกประสงค์ โรงเรียนอนุบาลลำนารายณ์ อำเภอชัยบาดาล
1, ลำปาง, อาคารโรงอาหาร มหาวิทยาลัยการกีฬาแห่งชาติ วิทยาเขตลำปาง
2, ลำปาง, หอประชุมอำเภอแจ้ห่ม
3, ลำปาง, หอประชุมจันทร์ผา มหาวิทยาลัยราชภัฎลำปาง อำเภอเมืองลำปาง
4, ลำปาง, หอประชุมที่ว่าการอำเภอสบปราบ
1, ลำพูน, อาคารหอประชุมองค์การบริหารส่วนจังหวัดลำพูน อำเภอเมืองลำพูน
2, ลำพูน, อาคารหอประชุมโรงเรียนธีรกานท์บ้านโฮ่ง อำเภอบ้านโฮ่ง
1, เลย, ศูนย์กีฬาเยาวชนเทศบาลเมืองเลย
2, เลย, หอประชุมอำเภอวังสะพุง
3, เลย, หอประชุมอำเภอด่านซ้าย
4, เลย, ศาลาประชาคมอำเภอเชียงคาน
1, ศรีสะเกษ, หอประชุมเฉลิมพระเกียรติฉลองสิริราชสมบัติ ครบ 60 ปี
2, ศรีสะเกษ, หอประชุมอำเภอกันทรารมย์
3, ศรีสะเกษ, หอประชุมที่ว่าการอำเภอศรีรัตนะ
4, ศรีสะเกษ, หอประชุมที่ว่าการอำเภอกันทรลักษ์
5, ศรีสะเกษ, หอประชุมโรงเรียนขุนหาญวิทยาสรรค์
6, ศรีสะเกษ, หอประชุมที่ว่าการอำเภอขุขันธ์
7, ศรีสะเกษ, หอประชุมที่ว่าการอำเภอปรางค์กู่
8, ศรีสะเกษ, หอประชุมที่ว่าการอำเภออุทุมพรพิสัย
9, ศรีสะเกษ, หอประชุมที่ว่าการอำเภอราษีไศล
1, สกลนคร, หอประชุมกองกำกับการตำรวจตระเวนชายแดนที่ 23 อำเภอเมืองสกลนคร
2, สกลนคร, หอประชุมอำเภอโคกศรีสุพรรณ
3, สกลนคร, หอประชุมอำเภอพรรณานิคม (หลังใหม่)
4, สกลนคร, หอประชุมอำเภอวาริชภูมิ
5, สกลนคร, หอประชุมอำเภอสว่างแดนดิน
6, สกลนคร, หอประชุมอำเภอวานรนิวาส
7, สกลนคร, หอประชุมอำเภอบ้านม่วง
1, สงขลา, อาคารศูนย์กีฬาเฉลิมพระเกียรติ โรงเรียนนวมินทราชูทิศ ทักษิณ อำเภอเมืองสงขลา
2, สงขลา, สนามฟุตซอล สนามกีฬาจิระนคร อำเภอหาดใหญ่
3, สงขลา, สำนักงานเทศบาลเมืองคอหงส์ (แห่งใหม่) ตำบลคอหงส์ อำเภอหาดใหญ่
4, สงขลา, ศาลาประชาคมที่ว่าการอำเภอสทิงพระ
5, สงขลา, หอประชุมโรงเรียนควนเนียงวิทยา อำเภอควนเนียง
6, สงขลา, สะเดา อำเภอสะเดา
7, สงขลา, ศาลาประชาคมที่ว่าการอำเภอนาทวี
8, สงขลา, หอประชุมโรงเรียนบ้านนา อำเภอจะนะ
9, สงขลา, โรงยิมเนเซี่ยมโรงเรียนหาดใหญ่รัฐประชาสรรค์ อำเภอหาดใหญ่
1, สตูล, หอประชุมวิทยาลัยเทคนิคสตูล ช้ันล่าง ตำบลพิมาน อำเภอเมืองสตูล
2, สตูล, หอประชุมโรงเรียนละงูพิทยาคม ตำบลละงู อำเภอละงู
1, สมุทรปราการ, ลานจอดรถหน้าศาลากลางจังหวัดสมุทรปราการ
2, สมุทรปราการ, ศูนย์ประชุม ซีคอมเพล็กซ์บางปู สำนักงานเทศบาลตำบลบางปู
3, สมุทรปราการ, ลานอเนกประสงค์สำนักงานเทศบาลตำบลเทพารักษ์
4, สมุทรปราการ, โรงเรียนบางพลีราษฎร์บำรุง
5, สมุทรปราการ, โรงเรียนพลูเจริญวิทยาคม
6, สมุทรปราการ, โรงเรียนราชประชาสมาสัยฝ่ายมัธยม รัชดาภิเษก ในพระบรมราชูปถัมภ์
7, สมุทรปราการ, โรงเรียนป้อมนาคราชสวาทยานนท์
8, สมุทรปราการ, โรงเรียนบางบ่อวิทยาคม
1, สมุทรสงคราม, โดมน้ำเงินโรงเรียนศรัทธาสมุทร ตำบลลาดใหญ่ อำเภอเมืองสมุทรสงคราม
1, สมุทรสาคร, โรงเรียนสมุทรสาครวิทยาลัย อำเภอเมืองสมุทรสาคร
2, สมุทรสาคร, เทศบาลนครอ้อมน้อย อำเภอกระทุ่มแบน
3, สมุทรสาคร, ศาลาประชาคมอำเภอบ้านแพ้ว
1, สระแก้ว, หอประชุมที่ว่าการอำเภอเมืองสระแก้ว
2, สระแก้ว, หอประชุมที่ว่าการอำเภอวัฒนานคร
3, สระแก้ว, อาคารอเนกประสงค์เทศบาลเมืองอรัญญประเทศ
1, สระบุรี, อาคารโดมอเนกประสงค์สนามกีฬาองค์การบริหารส่วนจังหวัดสระบุรี
2, สระบุรี, หอประชุมอำเภอแก่งคอยและบริเวณโดยรอบ (บริเวณด้านใน)
3, สระบุรี, หอประชุมอำเภอหนองแคและบริเวณโดยรอบ
3, สระบุรี, ศาลาประชาคม อำเภอพระพุทธบาท
1, สิงห์บุรี, อาคารอเนกประสงค์ (โดม) โรงเรียนสิงห์บุรี อำเภอเมืองสิงห์บุรี
1, สุโขทัย, โดมโรงเรียนอุดมดรุณี อำเภอเมืองสุโขทัย
2, สุโขทัย, หอประชุมที่ว่าการอำเภอคีรีมาศ
3, สุโขทัย, หอประชุมที่ว่าการอำเภอสวรรคโลก
4, สุโขทัย, หอประชุมที่ว่าการอำเภอศรีสัชนาลัย
1, สุพรรณบุรี, หอประชุม 1 โรงเรียนกรรณสูตศึกษาลัย อำเภอเมืองสุพรรณบุรี
2, สุพรรณบุรี, อาคารอเนกประสงค์ (โดม) โรงเรียนบางปลาม้า "สูงสุมารผดุงวิทย์" อำเภอบางปลาม้า
3, สุพรรณบุรี, อาคารศูนย์บริการชุมชน โรงเรียนอู่ทอง อำเภออู่ทอง
4, สุพรรณบุรี, อาคารโดม โรงเรียนธรรมโชติศึกษาลัย อำเภอเดิมบางนางบวช
5, สุพรรณบุรี, อาคารโดม โรงเรียนบรรหารแจ่มใสวิทยา 1 อำเภอดอนเจดีย์
1, สุราษฎร์ธานี, หอประชุมโรงเรียนสุราษฎร์ธานี อำเภอเมืองสุราษฎร์ธานี
2, สุราษฎร์ธานี, โรงเรียนองค์การบริหารส่วนจังหวัดสุราษฎร์ธานี1(ดอนสักผดุงวิทย์) อำเภอดอนสัก
2, สุราษฎร์ธานี, หอประชุมกาญจนาภิเษก อำเภอเกาะสมุย 
3, สุราษฎร์ธานี, ศาลาประชาคมอำเภอบ้านนาสาร
4, สุราษฎร์ธานี, โรงเรียนวัดตรณาราม อำเภอพุนพิน
5, สุราษฎร์ธานี, หอประชุมวิภาวดี อำเภอพระแสง
6, สุราษฎร์ธานี, โรงเรียนกาญจนาภิเษกวิทยาลัย สุราษฎร์ธานี ตำบลเลม็ด อำเภอไชยา
7, สุราษฎร์ธานี, มหาวิทยาลัยราชภัฎสุราษฎร์ธานี อำเภอเมืองสุราษฎร์ธานี
1, สุรินทร์, หอประชุมองค์การบริหารส่วนจังหวัดสุรินทร์
2, สุรินทร์, หอประชุมอำเภอเขวาสินรินทร์
3, สุรินทร์, หอประชุมอำเภอจอมพระ
4, สุรินทร์, หอประชุมอำเภอรัตนบุรี
5, สุรินทร์, หอประชุมอำเภอศีขรภูมิ
6, สุรินทร์, หอประชุมอำเภอสังขะ
7, สุรินทร์, หอประชุมอาเภอปราสาท
8, สุรินทร์, หอประชุมอำเภอกาบเชิง
1, หนองคาย, หอประชุมอำเภอเมืองหนองคาย (หลังเดิม)
2, หนองคาย, หอประชุมอำเภอโพนพิสัย
3, หนองคาย, หอประชุมเทสก์รังสี ที่ว่าการอำเภอศรีเชียงใหม่
1, หนองบัวลำภู, หอประชุมอำเภอเมืองหนองบัวลำภู
2, หนองบัวลำภู, หอประชุมอำเภอศรีบุญเรือง
3, หนองบัวลำภู, หอประชุมอำเภอนากลาง (หลังเก่า)
1, อ่างทอง, อาคารใต้ร่มพระบารมี (โดม) โรงเรียนสตรีอ่างทอง อำเภอเมืองอ่างทอง
2, อ่างทอง, หอประชุมอำเภอโพธ์ทอง (ส่วนหน้า)
1, อำนาจเจริญ, หอประชุมศรีอำนาจ โรงเรียนอำนาจเจริญ
2, อำนาจเจริญ, หอประชุมโรงเรียนปทุมราชวงศา
1, อุดรธานี, ห้องประชุมโรงเรียนเทศบาล 6 เทศบาลนครอุดรธานี
2, อุดรธานี, สำนักงานเทศบาลตำบลหนองบัว
3, อุดรธานี, หอประชุมอำเภอสร้างคอม
4, อุดรธานี, หอประชุมอำเภอบ้านดุง
5, อุดรธานี, หอประชุมอำเภอหนองหาน
6, อุดรธานี, หอประชุมอำเภอศรีธาตุ
7, อุดรธานี, หอประชุมอำเภอกุมภวาปี
8, อุดรธานี, หอประชุมอำเภอหนองวัวซอ
9, อุดรธานี, หอประชุมอำเภอกุดจับ
10, อุดรธานี, หอประชุมบริบาลภูมิเขตต์ (อำเภอบ้านผือ)
1, อุตรดิตถ์, บริเวณอาคารอเนกประสงค์ สนามกีฬาพระยาพิชัยดาบหัก
2, อุตรดิตถ์, หอประชุมที่ว่าการอำเภอน้ำปาด
3, อุตรดิตถ์, หอประชุมที่ว่าการอำเภอพิชัย
1, อุทัยธานี, ห้องประชุมอาคารเฉลิมพระเกียรติ (อาคาร 2) มหาวิทยาลัยรามคำแหง สาขาวิทยบริการฯ จังหวัดอุทัยธานี ตำบลสะแกกรัง อำเภอเมืองอุทัยธานี
2, อุทัยธานี, บริเวณโรงเรียนการุ้งวิทยาคม ตำบลเมืองการุ้ง อำเภอบ้านไร่
1, อุบลราชธานี, ศูนย์แสดงและจัดจำหน่ายสินค้าหนึ่งตำบลหนึ่งผลิตภัณฑ์ (OTOP CENTER) ตำบลในเมือง อำเภอเมืองอุบลราชธานี
2, อุบลราชธานี, หอประชุมอำเภอเขื่องใน
3, อุบลราชธานี, หอประชุมอำเภอม่วงสามสิบ
4, อุบลราชธานี, หอประชุมอำเภอวารินชำราบ (อาคารใหม่)
5, อุบลราชธานี, หอประชุมอำเภอตระการพืชผล
6, อุบลราชธานี, หอประชุมอำเภอเขมราฐ
7, อุบลราชธานี, หอประชุมอำเภอศรีเมืองใหม่
8, อุบลราชธานี, หอประชุมอำเภอพิบูลมังสาหาร
9, อุบลราชธานี, หอประชุมอำเภอบุญฑริก
10, อุบลราชธานี, หอประชุมอำเภอทุ่งศรีอุดม
11, อุบลราชธานี, หอประชุมอำเภอเดชอุดม